Record ID,First Name,Last Name,Email,Phone Number,Contact owner,Last Activity Date,Lead Status,Marketing contact status,Create Date,Mobile Phone Number
897401,Alassane,Coulibaly,as.coul@yahoo.com,753629602,Aymane Benani,20/02/2025 09:51,,Non-marketing contact,13/01/2024 12:04,
874551,Mathias,RODRIGUES,family.snack@outlook.fr,769038472,Youssef Ak-kad,04/09/2024 18:17,,Non-marketing contact,13/01/2024 11:03,
881453,Simon,Latournerie,sarl.grenet.latournerie@gmail.com,617618545,Aymane Benani,20/02/2025 09:52,,Non-marketing contact,12/01/2024 18:11,
881401,,New RingOver Contact,,33755502038,Adnan Nahri,06/03/2024 18:15,,Non-marketing contact,12/01/2024 17:56,
880051,,New RingOver Contact,,33424196349,Adnan Nahri,12/01/2024 17:30,,Non-marketing contact,12/01/2024 17:31,
879051,Cheng,Le,3foisplusdepiment@gmail.com,,Youssef Ak-kad,,,Marketing contact,12/01/2024 17:09,
871451,Qin,Hui,,33627653784,To Re-Assign,20/12/2024 11:28,,Non-marketing contact,12/01/2024 11:59,
871401,,New RingOver Contact,,33377195362,Adnan Nahri,12/01/2024 11:56,,Non-marketing contact,12/01/2024 11:56,
871101,,New RingOver Contact,,33602226082,,19/01/2024 16:38,,Non-marketing contact,12/01/2024 11:45,
869901,Aurelie,Entala,aurelie0030@hotmail.fr,749001918,To Re-Assign,23/02/2024 12:07,,Non-marketing contact,12/01/2024 10:51,
2.70495E+11,Rommana,REHMAT ALI,pingwoobrother@gmail.com, +33 6 52 50 32 96,Youssef Ak-kad,11/11/2024 12:31,,Non-marketing contact,12/01/2024 10:50, +33 6 52 50 32 96
1967101,Mohamed,NAIB,oboucher@gmail.com,33651221486,Youssef Ak-kad,09/04/2025 17:25,,Non-marketing contact,12/01/2024 10:32,33651221486
868001,,,ali9561@yahoo.fr,,,,,Non-marketing contact,12/01/2024 08:18,
859151,hassan,chaouki,chaoukihassan24@gmail.com,07 58 33 96 47,Aymane Benani,03/03/2025 15:06,,Non-marketing contact,11/01/2024 20:10,
851901,,New RingOver Contact,,4916098710237,DAANYAL SALEEM,11/01/2024 14:46,,Non-marketing contact,11/01/2024 14:45,
841401,,,laribiimed@hotmail.fr,,,,,Non-marketing contact,10/01/2024 23:45,
835451,Jessica,Ory,jessica.ory@gmail.com,651622583,Ali KAMAL,22/02/2024 15:31,,Non-marketing contact,10/01/2024 19:49,
831401,waqas;Mian,waqas,cold_nightzz@yahoo.com,433333333,To Re-Assign,13/02/2024 12:06,,Non-marketing contact,10/01/2024 17:53,
829751,Tuyet Ngoc,LE NGUYEN,petitbubble92.antony@gmail.com,769556672,To Re-Assign,12/03/2024 11:57,,Non-marketing contact,10/01/2024 17:02,
827251,boubakar la caisse,,,33750000786,To Re-Assign,24/02/2025 13:31,,Non-marketing contact,10/01/2024 15:29,
826901,,New RingOver Contact,,33661190813,Adnan Nahri,10/01/2024 15:13,,Non-marketing contact,10/01/2024 15:12,
2.11989E+11,HASSAN,ABAKARI,hassan.abakari@alsagroup.fr,33660976010,Aymane Benani,27/02/2025 11:50,,Non-marketing contact,10/01/2024 14:59,33660976010
825301,,,rokafrites@gmail.com,,,,,Non-marketing contact,10/01/2024 14:21,
824901,,,halim.chaima@yahoo.fr,,,,,Non-marketing contact,10/01/2024 14:09,
820951,,,pedrosotnas519@gmail.com,,,,,Non-marketing contact,10/01/2024 11:13,
810701,,,gul.feyzu@gmail.com,,,,,Non-marketing contact,09/01/2024 20:53,
806401,,,pascal.parcouet@gmail.com,,,,,Non-marketing contact,09/01/2024 18:43,
803951,bernard,lavoil,bflavoil57@gmail.com,33977872807,Youssef Ak-kad,05/08/2024 10:20,,Non-marketing contact,09/01/2024 17:20,624169835
803401,Salia,Doucoure,saliadoucoure150@gmail.com,634228398,Aymane Benani,24/01/2025 12:56,,Non-marketing contact,09/01/2024 16:50,634228398
802551,,New RingOver Contact,,33789225521,,15/03/2024 16:03,,Non-marketing contact,09/01/2024 16:13,
802501,,New RingOver Contact,,33762645134,,09/01/2024 16:10,,Non-marketing contact,09/01/2024 16:12,
801551,,New RingOver Contact,,33769098424,Yassmine Nahass (Deactivated User),10/01/2024 15:04,,Non-marketing contact,09/01/2024 15:35,
801101,Kodas,ERDAL,erdal.kodas@gmail.com,33622664350,Aymane Benani,25/01/2025 13:44,,Non-marketing contact,09/01/2024 15:17,06 22 66 43 50
794751,bakary,halal food service ,,33753370229,To Re-Assign,21/05/2025 16:51,,Non-marketing contact,09/01/2024 11:18,
794401,NABIL,,,33628401685,To Re-Assign,23/01/2025 11:25,,Non-marketing contact,09/01/2024 11:10,
793501,,New RingOver Contact,,33652228551,,09/01/2024 10:35,,Non-marketing contact,09/01/2024 10:27,
775901,Abdelghani,BOUABDELLAH BOURSALI,boursali1952@gmail.com,,,,,Non-marketing contact,08/01/2024 15:35,
775651,Abdelgahani ,Boursali ,,33666753003,To Re-Assign,09/05/2024 18:02,,Non-marketing contact,08/01/2024 15:28,
775451,Mehdi,Boubehata,mehdi77181@icloud.com,666454169,Ali KAMAL,18/02/2025 16:54,,Non-marketing contact,08/01/2024 15:25,
2.70417E+11,Nadia,HalalFs,,33618443107,Ali KAMAL,16/05/2025 15:04,,Non-marketing contact,08/01/2024 14:39,
769001,choukri,boukhris,boukhris.choukri@halalfs.fr,07 54 37 89 16,Aymane Benani,10/01/2025 16:38,,Non-marketing contact,08/01/2024 11:11,182029718
768951,Mehdi,Berkan,mehdi.barkan@halalfs.fr,33604519577,To Re-Assign,16/08/2024 17:00,,Non-marketing contact,08/01/2024 11:08,
769051,Doublon ,patel,patelfoods@halalfs.fr,33751189606,Aymane Benani,27/02/2025 18:24,,Non-marketing contact,08/01/2024 11:05,
750351,Marylene,Gottafray,sandra1234@hotmail.fr,33623126353,Aymane Benani,10/03/2025 12:49,,Non-marketing contact,07/01/2024 16:04,
155751,Wesley,PIERRE-LOUIS,tipleziantillais@gmail.com,627452173,Ali KAMAL,27/05/2024 15:43,,Non-marketing contact,07/01/2024 15:47,627452173
736251,Abdelmadjid,Berber,racimberbert@gmail.com,773841999,Aymane Benani,24/02/2025 15:20,,Non-marketing contact,06/01/2024 21:18,
2.70409E+11,CLASSEN,MICHAEL,micfaschionmod@outlook.fr,773332917,Aymane Benani,12/03/2024 12:12,,Non-marketing contact,06/01/2024 20:26,773332917
729751,Saddek,Mechakou,keddas.bba@gmail.com,684663169,To Re-Assign,13/02/2024 12:15,,Non-marketing contact,06/01/2024 18:01,
458701,Haouari,Berriahi,berriahihaouari2@gmail.com,769361266,Ali KAMAL,24/09/2024 18:18,,Non-marketing contact,06/01/2024 14:44,
699251,Daanyal,Saleem,imex@msfoods.co.uk,,,02/04/2024 16:05,,Non-marketing contact,05/01/2024 15:33,447548086053
694801,Joy,Longlade,joyfulsadboy@gmail.com,769494953,Aymane Benani,24/02/2025 15:15,,Non-marketing contact,05/01/2024 10:29,
691951,Melanie,Goinaud,passions.mel@gmail.com,783439550,To Re-Assign,13/02/2024 12:49,,Non-marketing contact,05/01/2024 02:48,
681001,Drame,mamadou,dramemamadou86000@gmail.com,744727210,Ali KAMAL,30/01/2025 10:51,,Non-marketing contact,04/01/2024 19:16,
386351,viviane,farinelli,1107viviane@gmail.com,33659036641,To Re-Assign,28/03/2024 11:55,,Non-marketing contact,04/01/2024 16:43,
650051,Anis,BAHAR,am.food17@gmail.com,,,,,Non-marketing contact,03/01/2024 16:28,
641701,ali,hammouti,azeroualali@hotmail.fr,628801717,Aymane Benani,24/02/2025 15:14,,Non-marketing contact,03/01/2024 10:09,
628301,Eric,Abad,ericabad2306@gmail.com,687548108,To Re-Assign,14/02/2024 11:48,,Non-marketing contact,02/01/2024 18:19,
624851,,,chickenshopflers18@gmail.com,,,,,Non-marketing contact,02/01/2024 16:29,
623601,Monhime,Azouagh,azouagh-monhime@netcourrier.com,625520503,Youssef Ak-kad,23/04/2024 12:17,,Non-marketing contact,02/01/2024 15:31,625520503
618901,MOHAMED,MOSBAHI,mmosbahi7@gmail.com,769907292,Ali KAMAL,05/03/2025 15:00,,Non-marketing contact,02/01/2024 12:42,
618801,,,toufir.boutchicha@sfr.fr,,,,,Non-marketing contact,02/01/2024 12:38,
608301,Yassine,BENSSOUSI,infos@boucherie-saintbrieuc.fr,766100211,Aymane Benani,12/08/2024 17:38,,Non-marketing contact,01/01/2024 22:04,
604751,Abdelilah,AIT IKHLEF,pepep106@hotmail.fr,617408074,Aymane Benani,24/02/2025 15:12,,Non-marketing contact,01/01/2024 19:38,33780532225
454401,Amran,ALI,nudburgerparis@gmail.com,753409462,Youssef Ak-kad,05/11/2024 14:40,,Non-marketing contact,01/01/2024 13:53,
595201,Yann,Ray,yannray13150@icloud.com,651102431,To Re-Assign,10/12/2024 17:09,,Non-marketing contact,01/01/2024 11:34,
538851,Celine,Bizac,celinebizac@gmail.com,624510963,Youssef Ak-kad,02/05/2024 11:45,,Non-marketing contact,29/12/2023 14:37,624510963
529551,Dramane,Diabate,dramanedu86100@gmail.com,668459893,Ali KAMAL,10/12/2024 17:48,,Non-marketing contact,29/12/2023 02:43,
529651,,,fidjistan@yahoo.fr,,,,,Non-marketing contact,29/12/2023 02:39,
525552,,,nassim-alya@outlook.fr,,,,,Non-marketing contact,28/12/2023 21:59,
511451,,,debbouzabrahimpro2@gmail.com,,,,,Non-marketing contact,28/12/2023 20:28,
512851,chery,adelie,adelina.chery@gmail.com,656771218,To Re-Assign,08/07/2024 13:51,,Non-marketing contact,28/12/2023 14:11,656771218
511651,Karine,Ambroise,k2ambroise@gmail.com,766169832,To Re-Assign,13/02/2024 14:26,,Non-marketing contact,28/12/2023 13:05,
508001,,,lisatasso1@gmail.com,,,,,Non-marketing contact,28/12/2023 10:10,
491451,Naima,KABECHE,anm.mna.cuisine@gmail.com,758503591,Aymane Benani,24/02/2025 15:06,,Non-marketing contact,27/12/2023 16:05,
491851,,,nounoufayo9@gmail.com,,,,,Non-marketing contact,27/12/2023 15:55,
488252,Océane,Pierre,oceanecouvercy@gmail.com,768382339,Aymane Benani,24/02/2025 15:04,,Non-marketing contact,27/12/2023 13:07,
488301,Hichame,Alilat,cheztontonburger78240@gmail.com,,Youssef Ak-kad,,,Non-marketing contact,27/12/2023 13:02,
484451,Ophélie,Paolacci,slimanearezki81@hotmail.com,,,,,Non-marketing contact,27/12/2023 10:42,
483151,Sonia,Gutari,lepetitsaintcloud@gmail.com,629151877,Ali KAMAL,22/02/2024 15:25,,Non-marketing contact,27/12/2023 08:45,
482051,Emilie,Fournier,emiliefournier63500@gmail.com,772095698,Ali KAMAL,22/01/2025 11:51,,Non-marketing contact,27/12/2023 04:51,
456151,Adel,Messaoud,treexi077@gmail.com,783529807,To Re-Assign,28/03/2024 12:05,,Non-marketing contact,25/12/2023 21:13,
2.7042E+11,Anass,Sadik,anass.sadik@outlook.fr,745540381,Ali KAMAL,24/01/2025 11:46,,Non-marketing contact,25/12/2023 20:51,
450551,,,b.faiiqa@gmail.com,,,,,Non-marketing contact,25/12/2023 16:34,
433201,Jessica,Vazquez,jessica.vazquez@hotmail.fr,352621684920,Youssef Ak-kad,09/08/2024 12:03,,Non-marketing contact,25/12/2023 15:21,
447601,,,rokaburfer7100@gmail.com,,,,,Non-marketing contact,25/12/2023 14:14,
2.70497E+11,MOUSSA,SIDIBE,mamsdistribution@gmail.com,780970728,Ali KAMAL,29/03/2024 14:49,,Non-marketing contact,23/12/2023 23:14,780970728
421851,,,hakimbadid@yahoo.fr,,,,,Non-marketing contact,23/12/2023 20:52,
411651,muhammed,muhammed karabelen,fika.lounge1@gmail.com,484601939,Aymane Benani,21/01/2025 11:47,,Non-marketing contact,23/12/2023 10:28,
398901,DOMINIQUE,GOHIER,gohierdominique@yahoo.fr,,,,,Non-marketing contact,22/12/2023 16:48,
396101,,,oregldemagny@yahoo.fr,,,,,Non-marketing contact,22/12/2023 14:45,
395851,Omar,El hamraui,elhamraui@gmail.com,33491497192,Aymane Benani,27/01/2025 10:10,,Non-marketing contact,22/12/2023 14:42,33491497192
392051,particulier Hocine,Hocine Bouhami,we10@hotmail.fr,651610315,,25/12/2023 14:07,,Non-marketing contact,22/12/2023 11:06,651610315
389651,Servan,Yildiz,servan_du683@hotmail.fr,626991064,Youssef Ak-kad,09/05/2024 17:56,,Non-marketing contact,22/12/2023 05:44,626991064
266001,pas interessé NITHILAN,Thevarajah,thevarajahnithilan@gmail.com,672641391,,25/12/2023 14:20,,Non-marketing contact,22/12/2023 04:12,
388851,Uzeyir,Kaynak,uzeykayn@gmail.com,660595475,Ali KAMAL,25/11/2024 11:30,,Non-marketing contact,22/12/2023 01:41,
386901,karim,bentayebi,rokaburger7100@gmail.com,32493530265,,28/12/2023 08:00,,Non-marketing contact,21/12/2023 22:36,32493530265
385651,Lucay,Lucay BARBIER,blucaymarc@gmail.com,781437856,Aymane Benani,27/01/2025 10:11,,Non-marketing contact,21/12/2023 21:32,
371901,ILYAS,MANDOUR,lesaphir95190@gmail.com,330616501142,Youssef Ak-kad,14/11/2024 12:05,,Non-marketing contact,21/12/2023 21:22,
369301,Gilles,Parichon,ginozorobabel@gmail.com,652580933,To Re-Assign,13/02/2024 15:02,,Non-marketing contact,21/12/2023 09:30,
361301,chafik,touijri,granou54000@gmail.com,659663621,Ali KAMAL,04/06/2024 16:08,,Non-marketing contact,20/12/2023 20:07,
356751,,,florentpierr@gmail.com,,,,,Non-marketing contact,20/12/2023 17:12,
355351,Nicolas,Cubié,sarlanna.buch@gmail.com,662644159,Youssef Ak-kad,11/03/2024 19:08,,Non-marketing contact,20/12/2023 16:33,33662644159
351551,Gha,Munta,montassergh7@gmail.com,33659670525,,16/01/2024 16:45,,Non-marketing contact,20/12/2023 14:26,33659670525
346151,mathieu,mathieu de keyster,dekeystermathieu204@gmail.com,760205975,Ali KAMAL,04/06/2024 16:02,,Non-marketing contact,20/12/2023 10:40,
334802,Pierre,GRANGIER,alkelast@sfr.fr,769191911,Aymane Benani,24/02/2025 13:59,,Non-marketing contact,19/12/2023 19:47,
323251,kumarasamy,niranjan,marchefilaterie@gmail.com,651062220,Ali KAMAL,20/02/2025 10:51,,Non-marketing contact,19/12/2023 18:35,
260001,Auguste,Jalet,angeliqueferrari06480@gmail.com,604178880,To Re-Assign,01/08/2024 17:07,,Non-marketing contact,19/12/2023 17:28,
328377,andré,motitz,motitzandré@halalfs.fr,,Aymane Benani,15/01/2025 14:56,,Non-marketing contact,19/12/2023 16:17,33756884459
328125,faux num olivier,prevot,prevotolivier@halalfs.fr,,,19/12/2023 17:16,,Non-marketing contact,19/12/2023 16:17,33650122691
328071,MOHAMMED,LAHBIBI,lahbibimohammed@halalfs.fr,,,10/01/2024 17:57,,Non-marketing contact,19/12/2023 16:17,33695942753
327981,Ahmed,Knis,knisahmed@halalfs.fr,,Aymane Benani,03/12/2024 15:33,,Non-marketing contact,19/12/2023 16:17,777732381
328175,bilal,bensoussi,bensoussibilal@halalfs.fr,,Aymane Benani,27/01/2025 10:07,,Non-marketing contact,19/12/2023 16:17,33766100211
328070,Johan,Masson,massonjohan@halalfs.fr,,To Re-Assign,01/03/2024 11:09,,Non-marketing contact,19/12/2023 16:17,627344755
328376,Jawad,Bouzid,bouzidjawad@halalfs.fr,,Aymane Benani,03/12/2024 15:46,,Non-marketing contact,19/12/2023 16:17,483658678
328325,Omar,Khalfi,khalfiomar@halalfs.fr,33664929482,To Re-Assign,30/05/2024 11:41,,Non-marketing contact,19/12/2023 16:17,664929482
328525,fin d'activité Thomas,Cilek,cilekthomas@halalfs.fr,,,12/01/2024 15:14,,Non-marketing contact,19/12/2023 16:17,32494502877
328324,pas intéressé Mohamed,Ben meresse,benmeressemohamed@halalfs.fr,,,21/12/2023 17:45,,Non-marketing contact,19/12/2023 16:17,677099655
328323,Mohamed,ATTOUMANI,attoumanimohamed@halalfs.fr,,Youssef Ak-kad,05/11/2024 13:07,,Non-marketing contact,19/12/2023 16:17,0639 19 40 60
328069,Pas intéressé Felix,Cano,canofelix@halalfs.fr,,,21/12/2023 18:10,,Non-marketing contact,19/12/2023 16:17,667437203
328029,pas intéressée Melissa,Salah,salahmelissa@halalfs.fr,,,21/12/2023 18:13,,Non-marketing contact,19/12/2023 16:17,782298588
327725,HACINA,DOUIFI,douifihacina@halalfs.fr,,Youssef Ak-kad,12/08/2024 13:58,,Non-marketing contact,19/12/2023 16:17,672180586
328524,TALEL,BEN YOUNES,benyounestalel@halalfs.fr,,To Re-Assign,15/02/2024 18:53,,Non-marketing contact,19/12/2023 16:17,665099925
328417,BERNARD,LEVEQUE,levequebernard@halalfs.fr,,To Re-Assign,30/05/2024 11:47,,Non-marketing contact,19/12/2023 16:17,616485596
328123,pas intéressé jeremy,opeldus,opeldusjeremy@halalfs.fr,,,28/12/2023 11:13,,Non-marketing contact,19/12/2023 16:17,673252170
327979,abdel,kaddouri,market.delicia@yahoo.com,,Aymane Benani,19/12/2024 11:57,,Non-marketing contact,19/12/2023 16:17,763226364
327824,Boris,Chen,chenboris@halalfs.fr,,Youssef Ak-kad,10/10/2024 17:40,,Non-marketing contact,19/12/2023 16:17,695276733
327625,fin d'activité samir,krimi,krimisamir@halalfs.fr,,,02/01/2024 08:00,,Non-marketing contact,19/12/2023 16:17,781489685
328416,Akkouche,Youssef,youssefakkouche@halalfs.fr,,To Re-Assign,07/03/2024 18:36,,Non-marketing contact,19/12/2023 16:17,15147057275
327978,benoit,giraud,esse43000@gmail.com,33660357419,Aymane Benani,12/12/2024 10:02,,Non-marketing contact,19/12/2023 16:17,689490644
328122,PI Rabab,PARTICULIER Chhaibi,chhaibirabab@halalfs.fr,,,20/12/2023 17:18,,Non-marketing contact,19/12/2023 16:17,603110949
328374,PI agathe,molis,molisagathe@halalfs.fr,,,20/12/2023 10:46,,Non-marketing contact,19/12/2023 16:17,674170667
328322,Addel Karim,Drizi,driziaddelkarim@halalfs.fr,,Youssef Ak-kad,10/10/2024 17:41,,Non-marketing contact,19/12/2023 16:17,652826722
327976,malika,storpa,storpamalika@halalfs.fr,,,28/12/2023 12:10,,Non-marketing contact,19/12/2023 16:17,625177748
327823,Laetitia,Navarette,navarettelaetitia@halalfs.fr,,To Re-Assign,24/01/2024 10:43,,Non-marketing contact,19/12/2023 16:17,668958846
327624,fin d'activité Alexandre,PICHAT,pichatalexandre@halalfs.fr,,,20/12/2023 12:45,,Non-marketing contact,19/12/2023 16:17,698265803
328522,Dogan,karga,kargadogan@halalfs.fr,,Youssef Ak-kad,03/09/2024 16:47,,Non-marketing contact,19/12/2023 16:17,674214651
328170,seka,ergl,erglseka@halalfs.fr,,To Re-Assign,25/04/2024 12:40,,Non-marketing contact,19/12/2023 16:17,669372160
328169,PI Cécilia,Ferrière,ferrièrecécilia@halalfs.fr,,,20/12/2023 10:59,,Non-marketing contact,19/12/2023 16:17,622295522
327822,PI Nadia,Mokhtar,mokhtarnadia@halalfs.fr,,,20/12/2023 11:13,,Non-marketing contact,19/12/2023 16:17,660718494
328121,PI maxime,lepore,leporemaxime@halalfs.fr,,,20/12/2023 11:15,,Non-marketing contact,19/12/2023 16:17,783334892
327871,Halima Feriel,SAHKI,halima_feriel@live.fr,,,23/01/2024 12:34,,Non-marketing contact,19/12/2023 16:17,769425900
327723,PI nayel,moumni,moumninayel@halalfs.fr,,,27/12/2023 18:36,,Non-marketing contact,19/12/2023 16:17,659165093
328120,PI achur,mouloud,mouloudachur@halalfs.fr,,,28/12/2023 16:21,,Non-marketing contact,19/12/2023 16:17,176507757
327975,FRANCESCO,COSSU,cossufrancesco@halalfs.fr,,Youssef Ak-kad,10/10/2024 17:42,,Non-marketing contact,19/12/2023 16:17,06 80 96 88 80
327724,fin d'activité Damien,Escribano,escribanodamien@halalfs.fr,,,28/12/2023 16:30,,Non-marketing contact,19/12/2023 16:17,766654200
328521,Mehdi,Martin,martinmehdi@halalfs.fr,,To Re-Assign,30/05/2024 12:03,,Non-marketing contact,19/12/2023 16:17,06 66 40 12 71
327974,PI Wiam,Taibi,taibiwiam@halalfs.fr,,,28/12/2023 16:36,,Non-marketing contact,19/12/2023 16:17,06 49 60 02 11
327973,Charef,Sana,sanacharef@halalfs.fr,,Aymane Benani,13/12/2024 10:25,,Non-marketing contact,19/12/2023 16:17,782470625
327623,Soufiane,Berkani,berkanisoufiane78000@gmail.com,,To Re-Assign,06/08/2024 17:05,,Non-marketing contact,19/12/2023 16:17,662366665
327722,particulier Eleonore,Nana,nanaeleonore@halalfs.fr,,,28/12/2023 18:12,,Non-marketing contact,19/12/2023 16:17,627534023
327721,FN cha,Pierre,pierrecha@halalfs.fr,,,22/12/2023 11:10,,Non-marketing contact,19/12/2023 16:17,646495863
328413,Chahin,Nedjaï,chahinnedjaï@gmail.com,33768954612,,30/01/2024 08:00,,Non-marketing contact,19/12/2023 16:17,768954612
328066,heidar,moniri,moniriheidar@halalfs.fr,,To Re-Assign,28/12/2023 18:18,,Non-marketing contact,19/12/2023 16:17,965050000000
327869,particulier jocelyne,ntakpe,ntakpejocelyne@halalfs.fr,,,28/12/2023 18:23,,Non-marketing contact,19/12/2023 16:17,651343640
327821,Jonathan,Di meglio,dimegliojonathan@halalfs.fr,,Aymane Benani,10/01/2025 11:24,,Non-marketing contact,19/12/2023 16:17,658090470
328168,Emilie,Malduca,malducaemilie@halalfs.fr,,Aymane Benani,03/12/2024 15:48,,Non-marketing contact,19/12/2023 16:17,765667903
327622,Mohamed,Zaikh,zaikhmohamed@halalfs.fr,,To Re-Assign,07/06/2024 17:15,,Non-marketing contact,19/12/2023 16:17,627752400
328065,faux num Casian,Chiriuta,chiriutacasian@halalfs.fr,,,22/12/2023 11:58,,Non-marketing contact,19/12/2023 16:17,753342403
328520,Stéphane Deloulme,Sté MVO Distribution,stémvodistributionstéphanedeloulme@halalfs.fr,,Youssef Ak-kad,11/12/2024 11:29,,Non-marketing contact,19/12/2023 16:17,676751848
328411,sebastien,calvet,calvetsebastien@halalfs.fr,,To Re-Assign,24/02/2025 18:54,,Non-marketing contact,19/12/2023 16:17,788811577
327621,Carine,Brillouet,brillouetcarine@halalfs.fr,,,21/12/2023 18:59,,Non-marketing contact,19/12/2023 16:17,787227904
1989051,SAMIR,KOUAH,c.kouah@laposte.net,33781230076,Youssef Ak-kad,05/03/2024 08:00,,Non-marketing contact,19/12/2023 16:17,33781230076
328371,Arnaud,Salvador,salvadorarnaud@halalfs.fr,,To Re-Assign,07/08/2024 18:53,,Non-marketing contact,19/12/2023 16:17,762397620
327820,MENAOUAR,RACHEDI,rachedimenaouar@halalfs.fr,,Aymane Benani,10/01/2025 11:25,,Non-marketing contact,19/12/2023 16:17,618766979
327720,Hassanal,DIALLO,diallohassanal@halalfs.fr,,Aymane Benani,03/04/2025 12:39,,Non-marketing contact,19/12/2023 16:17,33780534731
327620,Leo,Razzaz,razzazleo@halalfs.fr,,To Re-Assign,14/02/2024 12:30,,Non-marketing contact,19/12/2023 16:17,601920673
328024,Rafael,VALENTIN,valentinrafael@halalfs.fr,,,23/01/2024 14:27,,Non-marketing contact,19/12/2023 16:17,760499194
327819,Maxime,Cassosseu,cassosseumaxime@halalfs.fr,,Aymane Benani,03/12/2024 15:53,,Non-marketing contact,19/12/2023 16:17,787879161
328410,fabrice,germain,germainfabrice@halalfs.fr,,,18/01/2024 12:24,,Non-marketing contact,19/12/2023 16:17,787301609
327867,Fares,Boutra,boutrafares@halalfs.fr,,Aymane Benani,22/01/2025 11:53,,Non-marketing contact,19/12/2023 16:17,33749100601
328318,mr gabison,groupe alliance vision,groupealliancevisionmrgabison@halalfs.fr,,Aymane Benani,03/12/2024 16:06,,Non-marketing contact,19/12/2023 16:17,972307460
327868,Manuel,Maque-Quinessais,maque-quinessaismanuel@halalfs.fr,,To Re-Assign,14/02/2024 12:44,,Non-marketing contact,19/12/2023 16:17,149232100
328023,Abdelkader,Gobba,gobbaabdelkader@halalfs.fr,,Aymane Benani,12/12/2024 10:15,,Non-marketing contact,19/12/2023 16:17,766419340
328165,fin d'activité Moulay,Chahboune,chahbounemoulay@halalfs.fr,,,20/12/2023 12:23,,Non-marketing contact,19/12/2023 16:17,651560498
327719,Guillaume,MAMOUNI,mamounig@yahoo.fr,,To Re-Assign,05/08/2024 13:45,,Non-marketing contact,19/12/2023 16:17,698622525
327619,Patrick,Vanderlinden,vanderlindenpatrick@halalfs.fr,,Aymane Benani,03/12/2024 16:08,,Non-marketing contact,19/12/2023 16:17,673846742
328021,IYED,ANES,iyed-anes@hotmail.fr,,Youssef Ak-kad,11/12/2024 17:45,,Non-marketing contact,19/12/2023 16:17,613757623
327718,OUSSAMA,ELGAZOUMI,elgazoumioussama@halalfs.fr,,Aymane Benani,12/12/2024 11:12,,Non-marketing contact,19/12/2023 16:17,768914626
327618,melchior,relaisdebiere.com,relaisdebiere.commelchior@halalfs.fr,,Aymane Benani,03/12/2024 16:09,,Non-marketing contact,19/12/2023 16:17,652925143
328164,OMAR,ABAJOU,oabajou@gmail.com,634182266,Youssef Ak-kad,22/01/2025 12:06,,Non-marketing contact,19/12/2023 16:17,634182266
327969,Soda,Guey,gueysoda@halalfs.fr,,Aymane Benani,03/12/2024 16:10,,Non-marketing contact,19/12/2023 16:17,612573669
327818,DADEE,THIONGANE,thionganedadee@halalfs.fr,,,20/12/2023 12:53,,Non-marketing contact,19/12/2023 16:17,666662174
328369,Iteb,Iteb,boudjiz@hotmail.com,,Youssef Ak-kad,15/10/2024 12:17,,Non-marketing contact,19/12/2023 16:17,659987852
327717,mikael,olivier,whynot31600@hotmail.com,,,07/02/2024 18:18,,Non-marketing contact,19/12/2023 16:17,762580303
328020,Hamid,Ramses,ramseshamid@halalfs.fr,,,20/12/2023 14:07,,Non-marketing contact,19/12/2023 16:17,625943243
327617,G,Pêcheur,pêcheurg@halalfs.fr,,,20/12/2023 14:11,,Non-marketing contact,19/12/2023 16:17,07.83.13.44.75
328519,Hassan,B,bhassan@halalfs.fr,,Youssef Ak-kad,27/08/2024 13:40,,Non-marketing contact,19/12/2023 16:17,666581698
328116,Jamil,Neffati,neffatijamil@halalfs.fr,,To Re-Assign,07/05/2024 12:44,,Non-marketing contact,19/12/2023 16:17,751253468
327817,gevorg,gevorgyan,gevorgyangevorg@halalfs.fr,,Aymane Benani,22/01/2025 11:54,,Non-marketing contact,19/12/2023 16:17,33765228222
328368,Alexandra,Assermouh,assermouhalexandra@halalfs.fr,,Youssef Ak-kad,22/10/2024 17:41,,Non-marketing contact,19/12/2023 16:17,616095275
327616,Damien,Damien,damiendamien@halalfs.fr,,,20/12/2023 14:41,,Non-marketing contact,19/12/2023 16:17,616477442
328366,Omar,Elaagbani,elaagbaniomar@halalfs.fr,,Aymane Benani,12/12/2024 10:25,,Non-marketing contact,19/12/2023 16:17,32472286738
328365,Riadh,Kasser,kasserriadh@halalfs.fr,,To Re-Assign,05/08/2024 13:27,,Non-marketing contact,19/12/2023 16:17,602423343
328019,pi Junior,Ntsika,ntsikajunior@halalfs.fr,,,18/01/2024 19:14,,Non-marketing contact,19/12/2023 16:17,783082309
327968,fin d'activité Julien,Boudhoulall,boudhoulalljulien@halalfs.fr,,,29/01/2024 08:00,,Non-marketing contact,19/12/2023 16:17,33760080532
328408,estelle,gardi,gardiestelle@halalfs.fr,,Aymane Benani,12/12/2024 10:27,,Non-marketing contact,19/12/2023 16:17,683268042
328113,Romain,Desmidt,desmidtromain@halalfs.fr,,Aymane Benani,10/01/2025 11:35,,Non-marketing contact,19/12/2023 16:17,634294941
327863,Mohamed,El mouedden,amelent@hotmail.fr,,Aymane Benani,10/01/2025 09:51,,Non-marketing contact,19/12/2023 16:17,625710432
328112,Ryan,Si fer,siferryan@halalfs.fr,,Aymane Benani,03/12/2024 16:13,,Non-marketing contact,19/12/2023 16:17,753773764
